_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lagitude,longitude
667638103b413b06879a6966,Panela de pressão,utilidades domesticas,119.86,3.9666234791,2021-10-12,Juliana Costa,SC,1,cartao_credito,3,-27.45,-50.95
667638103b413b06879a697a,Lavadora de roupas,eletrodomesticos,1749.12,93.4185038496,2021-11-12,Juliana Costa,PR,4,cartao_credito,5,-24.89,-51.55
667638103b413b06879a6983,Lavadora de roupas,eletrodomesticos,1869.34,100.2237434212,2021-11-12,Beatriz Moraes,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a6984,Bola de basquete,esporte e lazer,87.82,2.2605898684,2021-11-12,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
667638103b413b06879a69a8,Impressora,eletronicos,446.49,26.9380656006,2021-01-13,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a69ba,Micro-ondas,eletrodomesticos,515.0,25.0066397385,2021-02-13,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
667638103b413b06879a69de,Kit banquetas,moveis,447.98,21.4380263617,2021-03-13,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a6a1d,Lava louças,eletrodomesticos,1503.3,80.3349792789,2021-05-13,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
667638103b413b06879a6a32,Xadrez de madeira,brinquedos,28.97,2.0688303361,2021-06-13,Bianca Santos,ES,5,cartao_credito,1,-19.19,-40.34
667638103b413b06879a6a3b,TV Led UHD 4K,eletronicos,3712.69,198.3765853802,2022-06-13,Camila Ribeiro,MG,5,cartao_credito,3,-18.1,-44.38
667638103b413b06879a6a5d,Mochila,esporte e lazer,121.46,6.9984841244,2021-08-13,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a6a70,Copo térmico,esporte e lazer,57.18,3.570927969,2021-09-13,Bianca Santos,PR,3,cartao_credito,2,-24.89,-51.55
667638103b413b06879a6ab0,Fogão,eletrodomesticos,813.47,40.8992693202,2021-11-13,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a6ab5,Poltrona,moveis,264.53,11.6698657534,2022-11-13,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a6ab7,Mesa de jantar,moveis,249.15,13.7927529458,2022-11-13,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
667638103b413b06879a6b0b,Mesa de jantar,moveis,269.83,15.054647893,2022-02-14,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a693b,Cama king,moveis,1134.59,61.1005163458,2021-08-12,Larissa Alves,PR,3,cartao_credito,1,-24.89,-51.55
667638103b413b06879a693c,Dinossauro Rex,brinquedos,19.8,1.5853949587,2022-08-12,Pedro Gomes,PR,4,cartao_credito,2,-24.89,-51.55
667638103b413b06879a6951,Iniciando em programação,livros,55.85,3.5049490058,2021-09-12,Beatriz Moraes,SP,3,cartao_credito,4,-22.19,-48.79
667638103b413b06879a6952,Geladeira,eletrodomesticos,2316.48,120.9300301594,2021-09-12,Mariana Ferreira,PE,4,cartao_credito,9,-8.38,-37.86
667638103b413b06879a6957,Cômoda,moveis,423.2,22.8172527523,2022-09-12,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
667638103b413b06879a695b,Carrinho controle remoto,brinquedos,113.57,3.631699902,2022-09-12,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a69bb,Lavadora de roupas,eletrodomesticos,1998.36,103.9910971928,2021-02-13,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
667638103b413b06879a69c8,Jogo de copos,utilidades domesticas,45.65,2.7138510751,2022-02-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a69cf,Carrinho controle remoto,brinquedos,76.12,1.6376000667,2023-02-13,João Souza,PR,3,cartao_credito,2,-24.89,-51.55
667638103b413b06879a69e7,Bateria,instrumentos musicais,848.46,45.8649546404,2022-03-13,Thiago Silva,ES,5,cartao_credito,6,-19.19,-40.34
667638103b413b06879a69f4,Violão,instrumentos musicais,288.1,12.9248973453,2023-03-13,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6a09,Copo térmico,esporte e lazer,86.9,5.1534285593,2022-04-13,Felipe Santos,MG,4,cartao_credito,4,-18.1,-44.38
667638103b413b06879a6a0e,Bola de vôlei,esporte e lazer,77.19,1.6945743477,2022-04-13,Camila Ribeiro,RJ,5,cartao_credito,3,-22.25,-42.66
667638103b413b06879a6a24,Celular ABXY,eletronicos,1362.37,72.8252298498,2022-05-13,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a6a28,Cômoda,moveis,401.22,21.8900229578,2022-05-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
667638103b413b06879a6a45,Bicicleta,esporte e lazer,859.71,46.060097054,2021-07-13,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a6a8a,Fogão,eletrodomesticos,1009.7,58.2435261266,2021-10-13,Larissa Alves,SP,3,cartao_credito,4,-22.19,-48.79
667638103b413b06879a6a94,Jogo de copos,utilidades domesticas,41.2,3.0821912288,2022-10-13,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
667638103b413b06879a6ab2,Cômoda,moveis,350.5,16.2475096209,2021-11-13,Thiago Silva,PR,5,cartao_credito,1,-24.89,-51.55
667638103b413b06879a6ace,Guarda roupas,moveis,620.03,30.5991712658,2022-12-13,Felipe Santos,BA,3,cartao_credito,10,-13.29,-41.71
667638103b413b06879a6ad1,Headset,eletronicos,348.94,18.8631311563,2022-12-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
667638103b413b06879a6ade,Dashboards com Power BI,livros,42.94,0.0,2021-01-14,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
667638103b413b06879a6aea,TV Led UHD 4K,eletronicos,2026.87,115.7267394745,2023-01-14,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6af0,Cama box,moveis,711.39,38.1625032604,2023-01-14,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
667638103b413b06879a6925,Pandeiro,instrumentos musicais,88.75,2.3101095706,2022-07-12,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a6956,Cama king,moveis,587.11,32.2016890683,2021-09-12,Bianca Santos,SP,1,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6961,Carrinho controle remoto,brinquedos,91.61,2.4623959665,2021-10-12,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a6968,Copo térmico,esporte e lazer,58.21,0.0,2021-10-12,Juliana Costa,DF,2,cartao_credito,10,-15.83,-47.86
667638103b413b06879a699c,Poltrona,moveis,266.06,11.7513336505,2022-12-12,Thiago Silva,SP,2,boleto,1,-22.19,-48.79
667638103b413b06879a69aa,Tablet ABXY,eletronicos,1849.15,99.1486866609,2022-01-13,João Souza,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a69c6,Secadora de roupas,eletrodomesticos,1787.09,95.688270737,2022-02-13,João Souza,RS,2,cartao_credito,6,-30.17,-53.5
667638103b413b06879a69e0,Dashboards com Power BI,livros,48.41,0.0,2021-03-13,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
667638103b413b06879a6a0d,Jogo de tabuleiro,brinquedos,290.18,15.7343379301,2022-04-13,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
667638103b413b06879a6a6e,Secadora de roupas,eletrodomesticos,1521.34,81.8951933701,2021-09-13,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a6a72,Cubo mágico 8x8,brinquedos,21.38,2.0268358553,2021-09-13,Camila Ribeiro,MT,5,cartao_credito,10,-12.64,-55.42
667638103b413b06879a6a78,Jogo de panelas,utilidades domesticas,153.17,8.6869462279,2022-09-13,Bianca Santos,SP,3,boleto,1,-22.19,-48.79
667638103b413b06879a6a79,Mesa de centro,moveis,277.78,12.375388392,2022-09-13,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
667638103b413b06879a6a93,Corda de pular,esporte e lazer,32.95,10.8488747381,2022-10-13,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
667638103b413b06879a6ac4,Faqueiro,utilidades domesticas,71.09,1.369767699,2021-12-13,Rafael Costa,PE,3,cartao_credito,4,-8.38,-37.86
667638103b413b06879a6aca,Blocos de montar,brinquedos,49.48,0.0,2021-12-13,Felipe Santos,MT,1,boleto,1,-12.64,-55.42
667638103b413b06879a6acc,Bateria,instrumentos musicais,634.08,31.3472914978,2022-12-13,Bianca Santos,RJ,3,cartao_credito,1,-22.25,-42.66
667638103b413b06879a6b01,Xadrez de madeira,brinquedos,40.2,0.0,2021-02-14,Felipe Santos,BA,3,cupom,1,-13.29,-41.71
667638103b413b06879a6b10,Corda de pular,esporte e lazer,13.53,0.0,2022-02-14,Felipe Santos,RJ,1,cartao_credito,2,-22.25,-42.66
667638103b413b06879a6b11,Kit banquetas,moveis,362.7,16.8971229184,2023-02-14,Camila Ribeiro,SC,4,cartao_credito,10,-27.45,-50.95
667638103b413b06879a6922,Pandeiro,instrumentos musicais,63.47,3.9106910817,2022-07-12,Larissa Alves,SC,5,cartao_credito,10,-27.45,-50.95
667638103b413b06879a6936,Sofá retrátil,moveis,909.57,46.0163052126,2021-08-12,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
667638103b413b06879a6924,TV Led UHD 4K,eletronicos,3618.85,192.976001447,2022-07-12,Thiago Silva,DF,5,boleto,1,-15.83,-47.86
667638103b413b06879a6944,Faqueiro,utilidades domesticas,45.3,2.7008655315,2022-08-12,Bianca Santos,SC,5,cartao_credito,3,-27.45,-50.95
667638103b413b06879a6962,Dinossauro Rex,brinquedos,26.47,2.2978630425,2021-10-12,Bianca Santos,PE,1,cartao_credito,3,-8.38,-37.86
667638103b413b06879a696b,Lavadora de roupas,eletrodomesticos,1987.13,103.3931334772,2021-10-12,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
667638103b413b06879a6989,Mesa de jantar,moveis,242.42,10.4925747692,2022-11-12,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a6994,Guarda roupas,moveis,643.56,34.9546460623,2021-12-12,Bruno Rodrigues,PI,5,cartao_credito,3,-6.6,-42.28
667638103b413b06879a69b1,Geladeira,eletrodomesticos,3273.37,175.1855200566,2023-01-13,Isabella Pereira,SP,1,cupom,1,-22.19,-48.79
667638103b413b06879a69c1,Bola de basquete,esporte e lazer,43.21,2.5895793191,2022-02-13,Mariana Ferreira,MT,5,cartao_credito,6,-12.64,-55.42
667638103b413b06879a69ce,Fone de ouvido,eletronicos,114.92,6.6502487994,2023-02-13,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a69d0,Bicicleta,esporte e lazer,337.96,15.5797923463,2023-02-13,Pedro Gomes,SP,5,cartao_credito,8,-22.19,-48.79
667638103b413b06879a69d2,Dashboards com Power BI,livros,53.4,0.0,2023-02-13,Mariana Ferreira,MG,4,boleto,1,-18.1,-44.38
667638103b413b06879a69e3,Modelagem preditiva,livros,98.22,2.814358581,2022-03-13,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
667638103b413b06879a69e5,Headset,eletronicos,111.01,3.4953876035,2022-03-13,Bianca Santos,SC,5,cartao_credito,2,-27.45,-50.95
667638103b413b06879a6a0c,Lava louças,eletrodomesticos,1505.5,80.6944503734,2022-04-13,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
667638103b413b06879a6a75,Cama box,moveis,445.51,21.3065062925,2022-09-13,Rafael Costa,MG,3,cartao_credito,2,-18.1,-44.38
667638103b413b06879a6a95,Cama king,moveis,701.25,34.9238919233,2022-10-13,Thiago Silva,MG,5,cartao_credito,10,-18.1,-44.38
667638103b413b06879a6ab3,Guarda roupas,moveis,658.62,35.9579487801,2021-11-13,João Souza,RS,5,cartao_credito,2,-30.17,-53.5
667638103b413b06879a6ae7,Copo térmico,esporte e lazer,74.02,4.2244682267,2022-01-14,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6aec,Cômoda,moveis,382.76,21.067830654,2023-01-14,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6af2,Poltrona,moveis,342.81,15.8380402555,2023-01-14,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6942,Sofá retrátil,moveis,926.16,46.8996728032,2022-08-12,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a697b,Faqueiro,utilidades domesticas,71.4,1.3862742664,2021-11-12,Felipe Santos,PR,1,cartao_credito,1,-24.89,-51.55
667638103b413b06879a6980,Pandeiro,instrumentos musicais,83.14,2.0113939477,2021-11-12,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
667638103b413b06879a6986,Dinossauro Rex,brinquedos,24.06,1.5642485265,2021-11-12,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
667638103b413b06879a698d,Blocos de montar,brinquedos,48.37,5.7393733063,2022-11-12,João Souza,ES,5,cartao_credito,8,-19.19,-40.34
667638103b413b06879a6998,Secadora de roupas,eletrodomesticos,1953.42,101.5981773904,2021-12-12,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a699b,Fone de ouvido,eletronicos,57.74,9.4540956599,2022-12-12,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a69a6,Mesa de jantar,moveis,231.49,9.910585151,2021-01-13,Felipe Santos,SP,2,cupom,1,-22.19,-48.79
667638103b413b06879a69c7,Jogo de panelas,utilidades domesticas,277.9,16.4501333169,2022-02-13,Felipe Santos,SP,2,cupom,1,-22.19,-48.79
667638103b413b06879a69dd,Cubo mágico 8x8,brinquedos,13.9,0.0,2021-03-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a69ea,Modelagem preditiva,livros,68.43,1.2281307013,2022-03-13,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a69ed,Bola de basquete,esporte e lazer,44.26,0.0,2023-03-13,Isabella Pereira,SP,3,cartao_credito,2,-22.19,-48.79
667638103b413b06879a69ef,Impressora,eletronicos,433.37,20.6600878145,2023-03-13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a69f6,Smart TV,eletronicos,2139.37,114.8034315864,2023-03-13,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
667638103b413b06879a6a00,Jogo de panelas,utilidades domesticas,110.76,6.4287413143,2021-04-13,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
667638103b413b06879a6a1f,Cubo mágico 8x8,brinquedos,11.92,7.014318505,2021-05-13,Rafael Costa,CE,1,boleto,1,-5.2,-39.53
667638103b413b06879a6a2d,Jogo de copos,utilidades domesticas,49.22,3.3078290769,2021-06-13,Larissa Alves,GO,5,boleto,1,-15.98,-49.86
667638103b413b06879a6a4e,Kit banquetas,moveis,333.54,15.3444406434,2022-07-13,Rafael Costa,RJ,3,boleto,1,-22.25,-42.66
667638103b413b06879a6a5e,Modelagem preditiva,livros,69.9,4.0050906213,2022-08-13,Isabella Pereira,BA,5,boleto,1,-13.29,-41.71
667638103b413b06879a6a5f,Geladeira,eletrodomesticos,1974.39,105.4134536465,2022-08-13,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
667638103b413b06879a6a6a,Cubo mágico 8x8,brinquedos,27.68,0.0,2021-09-13,Thiago Silva,SC,5,cartao_credito,7,-27.45,-50.95
667638103b413b06879a6a6f,Jogo de panelas,utilidades domesticas,280.71,15.4732280005,2021-09-13,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
667638103b413b06879a6b0e,Headset,eletronicos,343.69,15.8848976081,2022-02-14,João Souza,PE,1,cartao_credito,1,-8.38,-37.86
667638103b413b06879a6b12,Dashboards com Power BI,livros,44.69,0.0,2023-02-14,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
667638103b413b06879a6921,Cadeira de escritório,moveis,664.13,32.9473635952,2022-07-12,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
667638103b413b06879a694f,Panela de pressão,utilidades domesticas,111.94,6.243594148,2021-09-12,Rafael Costa,ES,5,cartao_credito,10,-19.19,-40.34
667638103b413b06879a696d,Assistente virtual,eletronicos,254.85,14.0962607979,2022-10-12,Rafael Costa,DF,4,cartao_credito,4,-15.83,-47.86
667638103b413b06879a6982,Iniciando em programação,livros,44.94,3.7920351489,2021-11-12,Bianca Santos,RJ,3,cartao_credito,4,-22.25,-42.66
667638103b413b06879a6996,Lava louças,eletrodomesticos,1856.23,96.4231022772,2021-12-12,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
667638103b413b06879a69ab,Headset,eletronicos,60.73,3.7599547892,2022-01-13,Juliana Costa,RS,4,cartao_credito,10,-30.17,-53.5
667638103b413b06879a69f2,Dinossauro Rex,brinquedos,20.9,2.0012772994,2023-03-13,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
667638103b413b06879a6a03,Poltrona,moveis,341.92,15.790650433,2021-04-13,Bruno Rodrigues,ES,5,cartao_credito,10,-19.19,-40.34
667638103b413b06879a6a33,Carrinho controle remoto,brinquedos,84.71,2.0949917245,2021-06-13,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
667638103b413b06879a6a37,Smart TV,eletronicos,2438.43,130.3701662433,2022-06-13,Camila Ribeiro,RS,3,cartao_credito,1,-30.17,-53.5
667638103b413b06879a6a4d,Mochila,esporte e lazer,126.0,7.2402254663,2022-07-13,Felipe Santos,RJ,1,cartao_credito,4,-22.25,-42.66
667638103b413b06879a6a59,Guitarra,instrumentos musicais,1202.06,64.5371832434,2021-08-13,Rafael Costa,PE,4,cartao_credito,4,-8.38,-37.86
667638103b413b06879a6a65,Secadora de roupas,eletrodomesticos,1318.52,67.7916624259,2022-08-13,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
667638103b413b06879a6a71,Poltrona,moveis,264.48,11.6672034038,2021-09-13,João Souza,RJ,4,boleto,1,-22.25,-42.66
667638103b413b06879a6a7a,Bateria,instrumentos musicais,1215.5,65.2479832748,2022-09-13,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6a7d,Mesa de centro,moveis,160.67,10.207988492,2022-09-13,Mariana Ferreira,SC,5,cartao_credito,10,-27.45,-50.95
667638103b413b06879a6a8b,Celular Plus X42,eletronicos,2424.54,129.9878761799,2021-10-13,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6a8c,Mesa de centro,moveis,249.4,22.3741860691,2021-10-13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
667638103b413b06879a6a8e,Corda de pular,esporte e lazer,18.56,1.6752763146,2021-10-13,Mariana Ferreira,PR,4,cupom,1,-24.89,-51.55
667638103b413b06879a6ab8,Micro-ondas,eletrodomesticos,776.66,38.9392475596,2022-11-13,Mariana Ferreira,BA,5,cupom,1,-13.29,-41.71
667638103b413b06879a6ac3,Guarda roupas,moveis,617.69,30.4745733055,2021-12-13,Isabella Pereira,CE,5,cartao_credito,3,-5.2,-39.53
667638103b413b06879a6ae4,Jogo de copos,utilidades domesticas,39.02,2.3608235208,2022-01-14,Felipe Santos,DF,4,cartao_credito,1,-15.83,-47.86
667638103b413b06879a6ae5,Micro-ondas,eletrodomesticos,1047.53,56.308925632,2022-01-14,Juliana Costa,PI,2,cartao_credito,10,-6.6,-42.28
667638103b413b06879a6ae9,Assistente virtual,eletronicos,305.84,13.8694989762,2023-01-14,Juliana Costa,ES,5,cartao_credito,1,-19.19,-40.34
667638103b413b06879a6b04,Fogão,eletrodomesticos,710.01,38.089022412,2021-02-14,Isabella Pereira,MA,3,boleto,1,-5.42,-45.44
667638103b413b06879a6b14,Celular Plus X42,eletronicos,2215.64,118.5072689856,2023-02-14,Thiago Silva,MT,3,cupom,1,-12.64,-55.42
667638103b413b06879a6b16,Celular Plus X42,eletronicos,2309.83,120.5759376653,2023-02-14,Bruno Rodrigues,RS,4,cartao_credito,1,-30.17,-53.5
667638103b413b06879a6b2c,Carrinho controle remoto,brinquedos,109.09,3.3931533796,2022-03-14,Lucas Oliveira,RJ,3,cartao_credito,10,-22.25,-42.66
667638103b413b06879a6b54,Jogo de panelas,utilidades domesticas,296.91,13.3940033412,2021-05-14,Beatriz Moraes,RJ,1,cartao_credito,10,-22.25,-42.66
667638103b413b06879a6b72,Jogo de copos,utilidades domesticas,33.34,0.0,2022-06-14,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
667638103b413b06879a6b99,Violão,instrumentos musicais,556.95,30.1870164947,2022-08-14,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
667638103b413b06879a6bb0,Headset,eletronicos,110.07,6.3920008901,2021-09-14,João Souza,ES,4,cartao_credito,4,-19.19,-40.34
667638103b413b06879a6c04,Fogão,eletrodomesticos,598.68,29.4623479953,2021-01-15,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6c0a,Iniciando em programação,livros,69.45,3.9811294751,2021-01-15,Juliana Costa,SP,1,cartao_credito,2,-22.19,-48.79
667638103b413b06879a6c0f,Geladeira,eletrodomesticos,2973.26,158.6059270458,2022-01-15,Lucas Oliveira,SP,4,cartao_credito,2,-22.19,-48.79
667638103b413b06879a6c4a,Xadrez de madeira,brinquedos,42.24,2.5322788337,2021-03-15,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
667638103b413b06879a6c75,Dashboards com Power BI,livros,51.61,10.5461283451,2021-04-15,Beatriz Moraes,BA,2,cartao_credito,1,-13.29,-41.71
667638103b413b06879a6c98,Poltrona,moveis,313.75,14.2906826797,2022-05-15,Juliana Costa,RS,4,cartao_credito,1,-30.17,-53.5
667638103b413b06879a6ca3,Smartwatch,eletronicos,197.58,10.8036665083,2021-06-15,Beatriz Moraes,TO,5,cartao_credito,4,-9.46,-48.26
667638103b413b06879a6caa,Mochila,esporte e lazer,131.07,4.5635222549,2022-06-15,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
667638103b413b06879a6cd3,Copo térmico,esporte e lazer,42.54,2.5482529312,2021-08-15,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
667638103b413b06879a6d34,Xadrez de madeira,brinquedos,28.8,0.0,2022-11-15,Lucas Oliveira,SP,5,cartao_credito,7,-22.19,-48.79
667638103b413b06879a6d49,Bola de basquete,esporte e lazer,30.66,2.3195649129,2022-12-15,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a6d5e,Impressora,eletronicos,445.91,24.2744705478,2021-01-16,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6d62,Geladeira,eletrodomesticos,3079.44,161.5553548677,2022-01-16,Thiago Silva,PR,5,cartao_credito,2,-24.89,-51.55
667638103b413b06879a6d71,Impressora,eletronicos,486.94,23.5125291543,2023-01-16,Pedro Gomes,SP,5,cartao_credito,8,-22.19,-48.79
667638103b413b06879a6d7a,Mesa de jantar,moveis,416.64,22.4679524874,2021-02-16,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6d80,Secadora de roupas,eletrodomesticos,1487.15,76.7707026188,2022-02-16,Felipe Santos,PR,5,boleto,1,-24.89,-51.55
667638103b413b06879a6d88,Faqueiro,utilidades domesticas,72.43,1.4411186677,2023-02-16,Felipe Santos,RJ,4,cartao_credito,5,-22.25,-42.66
667638103b413b06879a6d95,Guarda roupas,moveis,693.3,37.4424042633,2021-03-16,Lucas Oliveira,RJ,3,cupom,1,-22.25,-42.66
667638103b413b06879a6d9f,Xadrez de madeira,brinquedos,28.12,2.0284099288,2022-03-16,Juliana Costa,BA,3,cartao_credito,4,-13.29,-41.71
667638103b413b06879a6da8,Dashboards com Power BI,livros,54.18,3.1736988169,2023-03-16,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
667638103b413b06879a6db8,Mochila,esporte e lazer,128.28,13.0724594686,2021-04-16,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
667638103b413b06879a6dbf,Bola de basquete,esporte e lazer,95.69,2.6796436922,2022-04-16,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6dd9,Cama box,moveis,549.13,35.6191348605,2022-05-16,Thiago Silva,TO,5,cartao_credito,10,-9.46,-48.26
667638103b413b06879a6de8,Geladeira,eletrodomesticos,3232.0,172.377402748,2021-06-16,Bianca Santos,SP,2,cartao_credito,1,-22.19,-48.79
667638103b413b06879a6e0f,Mesa de jantar,moveis,388.83,18.2884668088,2021-07-16,Camila Ribeiro,SC,5,cartao_credito,3,-27.45,-50.95
667638103b413b06879a6e10,Kit banquetas,moveis,440.6,21.0450635637,2022-07-16,Isabella Pereira,GO,4,cartao_credito,2,-15.98,-49.86
667638103b413b06879a6e24,Cama king,moveis,729.31,47.9279498061,2021-08-16,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a6e3f,Fone de ouvido,eletronicos,91.05,2.4325776512,2022-09-16,Rafael Costa,PR,5,cupom,1,-24.89,-51.55
667638103b413b06879a6e62,Smart TV,eletronicos,1798.71,96.6643114292,2021-11-16,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
667638103b413b06879a6e6c,Celular ABXY,eletronicos,1311.63,70.1291283997,2022-11-16,Juliana Costa,MT,5,cartao_credito,2,-12.64,-55.42
667638103b413b06879a6e84,Cama king,moveis,763.99,46.9221044963,2022-12-16,Isabella Pereira,MG,5,cartao_credito,2,-18.1,-44.38
667638103b413b06879a6e98,Jogo de tabuleiro,brinquedos,271.38,17.6139849022,2021-01-17,Felipe Santos,DF,4,cartao_credito,1,-15.83,-47.86
667638103b413b06879a6eb9,Ciência de dados com python,livros,79.5,5.6322511785,2021-02-17,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
667638103b413b06879a6b15,Assistente virtual,eletronicos,374.07,23.0819184692,2023-02-14,Pedro Gomes,RJ,3,cartao_credito,1,-22.25,-42.66
667638103b413b06879a6b24,Cubo mágico 8x8,brinquedos,13.65,0.0,2021-03-14,Larissa Alves,CE,1,cartao_credito,2,-5.2,-39.53
667638103b413b06879a6b32,Corda de pular,esporte e lazer,11.29,1.1322630603,2022-03-14,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
667638103b413b06879a6b33,Mesa de jantar,moveis,360.19,16.7634729695,2023-03-14,Lucas Oliveira,RJ,5,cartao_credito,6,-22.25,-42.66
667638103b413b06879a6b5b,Geladeira,eletrodomesticos,2505.72,131.0064908491,2022-05-14,Juliana Costa,SP,3,cartao_debito,1,-22.19,-48.79
667638103b413b06879a6b6c,Cama box,moveis,418.23,23.1579044703,2021-06-14,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
667638103b413b06879a6b6d,Sofá retrátil,moveis,839.8,42.301262609,2021-06-14,Bruno Rodrigues,SP,4,cartao_credito,8,-22.19,-48.79
667638103b413b06879a6b82,Celular ABXY,eletronicos,1185.7,63.4180838445,2021-07-14,João Souza,SP,5,boleto,1,-22.19,-48.79
